id,tipo,titulo,país,data_adicionado,ano_lancamento,classificacao,duracao,genero,aplicativo
s8431,Filmes,The Muppets,Estados Unidos,2020-09-01,2011,13+,104 min,"Filmes infantis e familiares, comédias",Netflix
s8432,Séries,The Murder Detectives,Reino Unido ,2017-03-31,2015,Adultos,1 Temporada,"Programas de TV britânicos, programas de TV sobre crimes, documentários",Netflix
s8433,Filmes,The Music of Silence, Itália,2018-07-01,2017,7+,115 min,"Dramas, filmes internacionais, música e musicais",Netflix
s8434,Filmes,The Naked Gun 2 1/2: The Smell of Fear,Nao Declarado,2020-01-01,1991,13+,85 min,Comédias,Netflix
s8435,Filmes,The Naked Gun: From the Files of Police Squad!,Estados Unidos,2021-01-01,1988,13+,85 min,"Comédias, filmes de culto ",Netflix
s8436,Filmes,The Natural,Estados Unidos,2020-01-01,1984,13+,138 min,"Filmes clássicos, dramas, filmes de esportes",Netflix
s8437,Filmes,The Negro Soldier,Estados Unidos,2017-03-31,1944,14+,40 min,"Filmes clássicos, documentários",Netflix
s8438,Séries,The Netflix Afterparty,Estados Unidos,2021-01-02,2021,Adultos,1 Temporada,"Comédia stand-up e programas de entrevistas, comédias de TV",Netflix
s8439,Filmes,The New Romantic, Canadá ,2019-04-15,2018,Adultos,82 min,"Comédias, filmes independentes, filmes românticos",Netflix
s8440,Séries,The Nineties,Estados Unidos,2018-09-30,2017,14+,1 Temporada, Docuseries,Netflix
s8441,Filmes,The NSU-Complex, Alemanha,2016-12-28,2016,14+,90 min,"Documentários, Filmes Internacionais",Netflix
s8442,Filmes,The Nutcracker and the Four Realms,Estados Unidos,2019-05-28,2018,13+,99 min,Crianças e Filmes de Família,Netflix
s8443,Séries,The Office (U.S.),Estados Unidos,2016-01-01,2012,14+,9 Temporadas,TV Comédias,Netflix
s8444,Filmes,The One I Love,Estados Unidos,2019-05-30,2014,Restrito,91 min,"Comédias, dramas, filmes independentes",Netflix
s8445,Filmes,The Only Mother To You All, Filipinas,2019-02-27,2008,7+,106 min,"Comédias, filmes internacionais",Netflix
s8446,Filmes,The Other Guys,Estados Unidos,2020-02-01,2010,13+,108 min,"Ação e aventura, comédias ",Netflix
s8447,Filmes,The Parole Officer,Reino Unido ,2018-08-01,2001,Restrito,94 min,"Ação e aventura, comédias ",Netflix
s8448,Filmes,The Pass,Reino Unido ,2019-01-01,2016,Adultos,87 min,"Dramas, filmes independentes, filmes LGBTQ",Netflix
s8449,Filmes,The Peacemaker,Estados Unidos,2020-01-01,1997,Restrito,124 min,Ação e Aventura ,Netflix
s8450,Filmes,The Pelican Brief,Estados Unidos,2019-11-01,1993,13+,141 min,"Dramas, Filmes de suspense",Netflix
s8451,Filmes,The Perfect Day,Nao Declarado,2018-09-01,2018,14+,93 min,"Documentários, filmes internacionais, filmes de esportes",Netflix
s8452,Filmes,The Perks of Being a Wallflower,Estados Unidos,2020-04-01,2012,13+,103 min,"Comédias, Dramas",Netflix
s8453,Filmes,The Phantom of the Opera,"Reino Unido, Estados Unidos ",2019-06-01,2004,13+,141 min,"Dramas, música e musicais, filmes românticos",Netflix
s8454,Filmes,The Physician, Alemanha,2015-07-15,2013,Restrito,155 min,"Ação e aventura, dramas, filmes internacionais",Netflix
s8455,Filmes,The Pink Panther,"Estados Unidos, República Tcheca ",2019-07-01,2006,13+,93 min,"Filmes infantis e familiares, comédias",Netflix
s8456,Filmes,The Pirate Fairy,Estados Unidos,2014-06-15,2014,Livre,78 min,Crianças e Filmes de Família,Netflix
s8457,Filmes,The Pirates of Somalia,"Somália, Quênia, Sudão, África do Sul, Estados Unidos",2018-03-01,2017,Restrito,118 min,Dramas ,Netflix
s8458,Filmes,The Pirates! Band of Misfits,"Reino Unido, Estados Unidos ",2020-10-01,2012,13+,88 min,"Filmes infantis e familiares, comédias",Netflix
s8459,Filmes,The Place Beyond the Pines,Estados Unidos,2017-05-16,2012,Restrito,140 min,"Dramas, filmes independentes",Netflix
s8460,Filmes,The Plan,Índia,2018-03-01,2015,Adultos,124 min,"Dramas, filmes internacionais, thrillers",Netflix
s8461,Filmes,The Player, Egito ,2019-06-20,2012,Adultos,110 min,"Comédias, filmes internacionais",Netflix
s8462,Filmes,The Polar Express,Estados Unidos,2021-01-01,2004,Livre,100 min,Crianças e Filmes de Família,Netflix
s8463,Filmes,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Canadá, Estados Unidos ",2018-08-24,2017,14+,96 min,Documentarios,Netflix
s8464,Filmes,The President's Barber, Coreia do Sul ,2017-10-01,2004,Adultos,116 min,"Comédias, dramas, filmes internacionais",Netflix
s8465,Filmes,The Prince," Estados Unidos, Reino Unido",2019-02-22,2014,Restrito,91 min,Ação e Aventura ,Netflix
s8466,Filmes,The Prince & Me,"Estados Unidos, República Tcheca ",2020-10-01,2004,13+,111 min," Comédias, Filmes Românticos ",Netflix
s8467,Filmes,The Princess and the Frog,Estados Unidos,2019-07-16,2009,Livre,98 min,Crianças e Filmes de Família,Netflix
s8468,Filmes,The Prison, Coreia do Sul ,2017-11-18,2017,Adultos,125 min,"Ação e aventura, dramas, filmes internacionais",Netflix
s8469,Filmes,The Pursuit,Estados Unidos,2019-08-07,2019,14+,76 min,Documentarios,Netflix
s8470,Filmes,The Pursuit of Happyness,Estados Unidos,2019-10-01,2006,13+,117 min,Dramas ,Netflix
s8471,Filmes,The Push,Estados Unidos,2019-06-07,2018,Adultos,90 min,"Documentários, filmes de esportes ",Netflix
s8472,Séries,The Pyramid Code, Canadá ,2016-02-08,2009,7+,1 Temporada,"Docuseries, Science & Nature TV ",Netflix
s8473,Filmes,The Rainbow Troops,Indonesia,2018-10-21,2008,7+,119 min,"Filmes infantis e familiares, dramas, filmes internacionais",Netflix
s8474,Filmes,The Rainmaker,"Estados Unidos, Alemanha ",2019-11-20,1997,13+,136 min,"Dramas, Filmes de suspense",Netflix
s8475,Séries,The Rap Game,Estados Unidos,2019-09-15,2016,14+,1 Temporada,reality show,Netflix
s8476,Filmes,The Rat Race,Índia,2017-01-01,2010,7+,52 min,"Documentários, Filmes Internacionais",Netflix
s8477,Séries,The Real Football Factories,Reino Unido ,2017-12-29,2006,Adultos,1 Temporada,"Programas de TV britânicos, Docuseries, programas de TV internacionais",Netflix
s8478,Filmes,The Real Miyagi,"Estados Unidos, Canadá, Japão, Panamá",2017-06-16,2015,7+,81 min,"Documentários, filmes de esportes ",Netflix
s8479,Filmes,The Rebound,Estados Unidos,2019-02-28,2016,Adultos,77 min,"Documentários, filmes de esportes ",Netflix
s8480,Filmes,The Redeemed and the Dominant: Fittest on Earth,Estados Unidos,2018-07-01,2017,14+,120 min,"Documentários, filmes de esportes ",Netflix
s8481,Filmes,The Rehearsal,Nova Zelândia,2018-01-01,2016,Adultos,102 min,"Dramas, filmes independentes, filmes internacionais",Netflix
s8482,Filmes,The Republic of Imbaba,Nao Declarado,2019-06-06,2015,14+,90 min,"Dramas, Filmes Internacionais ",Netflix
s8483,Séries,The Returned, França ,2019-02-17,2015,Adultos,1 Temporada,"Programas de TV internacionais, dramas de TV, terror na TV",Netflix
s8484,Filmes,The Rezort,"Reino Unido, Espanha, Bélgica",2017-01-16,2016,Adultos,90 min,"Filmes de Terror, Filmes Internacionais",Netflix
s8485,Filmes,The Rift: The Dark Side of the Moon,"Sérvia, Coreia do Sul, Eslovênia",2018-02-26,2016,Adultos,92 min,"Filmes de terror, filmes independentes, ficção científica e fantasia",Netflix
s8486,Filmes,The Right One, Egito ,2019-06-13,2011,14+,93 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s8487,Filmes,The Ring,Estados Unidos,2020-01-01,2002,13+,116 min,"Filmes de Terror, Thrillers",Netflix
s8488,Filmes,The Riot Club,Reino Unido ,2017-03-16,2014,Restrito,107 min,"Dramas, Filmes Internacionais ",Netflix
s8489,Filmes,The River Thief,Estados Unidos,2017-01-14,2016,Adultos,87 min,"Dramas, filmes independentes",Netflix
s8490,Filmes,The River Wild,Estados Unidos,2018-09-01,1994,13+,111 min,Ação e Aventura ,Netflix
s8491,Séries,The Road to Calvary,Rússia ,2018-09-01,2017,14+,1 Temporada,"Programas de TV internacionais, dramas de TV",Netflix
s8492,Filmes,The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,Reino Unido ,2019-03-22,2016,Adultos,101 min,"Documentários, filmes internacionais, música e musicais",Netflix
s8493,Filmes,The Roommate,Estados Unidos,2020-04-01,2011,13+,91 min,Filmes de suspense,Netflix
s8494,Filmes,The Rover,"Austrália, Estados Unidos ",2018-07-19,2014,Restrito,103 min,"Filmes internacionais, suspense",Netflix
s8495,Filmes,THE RUM DIARY," Estados Unidos, Reino Unido",2019-12-06,2011,Restrito,120 min,"Comédias, Dramas",Netflix
s8496,Filmes,The Runner,Estados Unidos,2017-09-08,2015,Restrito,90 min,"Dramas, filmes independentes",Netflix
s8497,Filmes,The Salvation,"Dinamarca, Reino Unido, África do Sul, Suécia, Bélgica",2017-03-02,2014,Restrito,92 min,"Dramas, filmes independentes, filmes internacionais",Netflix
s8498,Filmes,The Sapphires, Austrália ,2019-04-26,2012,13+,99 min,"Comédias, dramas, filmes independentes",Netflix
s8499,Filmes,The Score,"Alemanha, Canadá, Estados Unidos",2019-11-28,2001,Restrito,124 min,"Dramas, Filmes de suspense",Netflix
s8500,Filmes,The Sea of Trees,Estados Unidos,2018-11-08,2015,13+,111 min,Dramas ,Netflix
s8501,Filmes,The Search for Life in Space,Estados Unidos,2018-04-01,2016,Livre,32 min,Documentarios,Netflix
s8502,Filmes,The Secret Life of Pets 2,"Estados Unidos, França, Japão",2019-12-27,2019,13+,86 min,"Filmes infantis e familiares, comédias",Netflix
s8503,Filmes,The Seven Five,Estados Unidos,2017-04-14,2014,Restrito,104 min,Documentarios,Netflix
s8504,Séries,The Seventies,Estados Unidos,2018-09-30,2015,7+,1 Temporada, Docuseries,Netflix
s8505,Filmes,The Shaukeens,Índia,2018-03-01,2014,Adultos,123 min,"Comédias, filmes internacionais, música e musicais ",Netflix
s8506,Filmes,The Show,Estados Unidos,2020-06-01,2017,Adultos,105 min,Dramas ,Netflix
s8507,Filmes,The Sign of Venus, Itália,2020-11-13,1955,14+,97 min,"Filmes clássicos, comédias, filmes independentes",Netflix
s8508,Filmes,The Signal,Estados Unidos,2018-07-13,2014,13+,97 min,"Ficção científica e fantasia, suspense",Netflix
s8509,Filmes,The Similars, México ,2017-01-15,2015,Adultos,90 min,"Filmes de terror, filmes independentes, filmes internacionais",Netflix
s8510,Filmes,The Sinking Of Van Der Wijck,Indonesia,2018-09-28,2013,14+,163 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s8511,Séries,The Sniffer,Ucrânia,2018-06-01,2017,Adultos,3 Temporadas,"Programas de TV policiais, programas de TV internacionais, dramas de TV",Netflix
s8512,Filmes,The Social Network,Estados Unidos,2020-04-01,2010,13+,121 min,Dramas ,Netflix
s8513,Filmes,The Space Between Us,Estados Unidos,2019-06-01,2016,13+,120 min,"Ação e aventura, filmes românticos, ficção científica e fantasia",Netflix
s8514,Filmes,The Spectacular Now,Estados Unidos,2018-07-15,2013,Restrito,95 min,"Dramas, filmes independentes, filmes românticos ",Netflix
s8515,Filmes,The spiral, Polônia ,2019-10-01,1978,Adultos,84 min,"Dramas, filmes independentes, filmes internacionais",Netflix
s8516,Filmes,The Spy Next Door,Estados Unidos,2020-11-01,2010,13+,94 min,"Ação e aventura, Filmes infantis e familiares, Comédias",Netflix
s8517,Filmes,The Spy Who Fell to Earth,Reino Unido ,2019-04-05,2019,Adultos,94 min,"Documentários, Filmes Internacionais",Netflix
s8518,Filmes,The Stanford Prison Experiment,Estados Unidos,2017-06-17,2015,Restrito,122 min,"Dramas, filmes independentes, thrillers",Netflix
s8519,Séries,The Story of God with Morgan Freeman,Estados Unidos,2019-02-01,2017,14+,2 Temporadas, Docuseries,Netflix
s8520,Séries,The Story of Us with Morgan Freeman,Estados Unidos,2019-02-01,2017,14+,1 Temporada, Docuseries,Netflix
s8521,Filmes,The Student,Estados Unidos,2019-03-15,2017,14+,90 min,Filmes de suspense,Netflix
s8522,Filmes,The Sunshine Makers,Reino Unido ,2017-03-09,2015,Adultos,91 min,"Documentários, Filmes Internacionais",Netflix
s8523,Filmes,The Super,Estados Unidos,2019-02-16,2017,Restrito,89 min,filmes de terror,Netflix
s8524,Séries,The Super Mario Bros. Super Show!,"Estados Unidos, Canadá ",2016-05-22,1989,7+,1 Temporada,"Reality Show, programas de TV para adolescentes",Netflix
s8525,Filmes,The Surrounding Game,Estados Unidos,2018-08-30,2018,14+,98 min,Documentarios,Netflix
s8526,Filmes,The Taking of Pelham 123," Estados Unidos, Reino Unido",2019-09-01,2009,Restrito,106 min,Ação e Aventura ,Netflix
s8527,Filmes,The Talented Mr. Ripley,Estados Unidos,2020-01-01,1999,Restrito,139 min,"Dramas, Filmes de suspense",Netflix
s8528,Filmes,The Texas Chainsaw Massacre,Estados Unidos,2019-10-22,1974,Restrito,83 min,"Filmes de culto, filmes de terror, filmes independentes",Netflix
s8529,Filmes,The Thief and the Imbecile, Egito ,2019-06-06,2013,14+,96 min,"Dramas, Filmes Internacionais ",Netflix
s8530,Filmes,The Tiger Hunter,Estados Unidos,2018-04-09,2016,14+,94 min,"Comédias, dramas, filmes independentes",Netflix
s8531,Filmes,The Tigers of Scotland,Reino Unido ,2018-11-01,2017,Livre,58 min,Documentarios,Netflix
s8532,Filmes,The Time Machine,"Estados Unidos, Emirados Árabes Unidos",2019-11-23,2002,13+,96 min,"Ação e aventura, ficção científica e fantasia",Netflix
s8533,Filmes,The Time Traveler's Wife,Estados Unidos,2019-10-01,2009,13+,107 min,"Dramas, filmes românticos, ficção científica e fantasia",Netflix
s8534,Séries,The Traffickers,Estados Unidos,2018-01-22,2016,Adultos,1 Temporada,"Programas de TV policiais, documentários",Netflix
s8535,Filmes,The Tribes of Palos Verdes,Estados Unidos,2019-12-01,2017,Restrito,104 min,"Dramas, filmes independentes, filmes de esportes",Netflix
s8536,Filmes,The Trigger Effect,Estados Unidos,2018-01-01,1996,Restrito,94 min,Filmes de suspense,Netflix
s8537,Filmes,The Trip to Spain,Reino Unido ,2017-12-12,2016,Adultos,108 min,Comédias,Netflix
s8538,Filmes,The Trust,Estados Unidos,2019-04-01,2015,Restrito,91 min,Filmes de suspense,Netflix
s8539,Filmes,The Truth About Alcohol,Reino Unido ,2017-08-01,2016,14+,58 min,"Documentários, Filmes Internacionais",Netflix
s8540,Séries,The Tudors,"Irlanda, Canadá, Estados Unidos, Reino Unido",2018-01-08,2010,Adultos,4 Temporadas,dramas de TV,Netflix
s8541,Filmes,The Tuxedo,Estados Unidos,2019-11-01,2002,13+,99 min,"Ação e aventura, comédias ",Netflix
s8542,Séries,The Twilight Zone (Original Series),Estados Unidos,2017-07-01,1963,14+,4 Temporadas,"Classicos & Cultura TV, TV Ficcao cientifica & Fantasia",Netflix
s8543,Filmes,The Ugly Truth,Estados Unidos,2019-04-25,2009,Restrito,96 min," Comédias, Filmes Românticos ",Netflix
s8544,Filmes,The Unborn Child,Tailândia,2018-07-30,2011,Adultos,93 min,"Filmes de Terror, Filmes Internacionais",Netflix
s8545,Séries,The Underwear,Nao Declarado,2018-06-19,2017,Adultos,1 Temporada,"Programas de TV internacionais, dramas, programas de TV para adolescentes",Netflix
s8546,Séries,The Universe,Estados Unidos,2019-09-15,2009,14+,1 Temporada,"Docuseries, Science & Nature TV ",Netflix
s8547,Filmes,The Unknown Girl,"Bélgica, França ",2017-12-12,2016,Adultos,106 min,"Dramas, Filmes Internacionais ",Netflix
s8548,Filmes,The Unknown Known,Estados Unidos,2019-02-22,2013,13+,103 min,Documentarios,Netflix
s8549,Filmes,The Vatican Tapes,Estados Unidos,2020-04-20,2015,13+,91 min,"Filmes de Terror, Thrillers",Netflix
s8550,Séries,The Vietnam War: A Film by Ken Burns and Lynn Novick,Estados Unidos,2018-06-20,2017,Adultos,1 Temporada, Docuseries,Netflix
s8551,Filmes,The Walls of the Moon, Egito ,2019-04-18,2015,14+,98 min,"Ação e aventura, dramas, filmes internacionais",Netflix
s8552,Séries,The War: A Film by Ken Burns and Lynn Novick,Estados Unidos,2017-02-22,2007,14+,1 Temporada, Docuseries,Netflix
s8553,Filmes,The Water Diviner,"Austrália, Estados Unidos ",2019-10-07,2014,Restrito,111 min,"Dramas, Filmes Internacionais ",Netflix
s8554,Filmes,The Water Horse: Legend of the Deep,"Nova Zelândia, Reino Unido, Austrália",2018-11-01,2007,13+,112 min,Crianças e Filmes de Família,Netflix
s8555,Filmes,The Waterboy,Estados Unidos,2017-03-08,1998,13+,90 min,"Comédias, Filmes de Esportes",Netflix
s8556,Filmes,The Wedding Curse, Filipinas,2019-03-21,2006,7+,101 min,"Filmes de Terror, Filmes Internacionais",Netflix
s8557,Filmes,The Wedding Party 2: Destination Dubai, Nigéria ,2019-09-21,2017,14+,98 min,"Comédias, filmes internacionais, filmes românticos",Netflix
s8558,Séries,The West Wing,Estados Unidos,2015-12-25,2005,14+,7 Temporadas,dramas de TV,Netflix
s8559,Filmes,The Witch," Reino Unido, Canadá, Estados Unidos",2018-09-17,2015,Restrito,92 min,"Filmes de terror, filmes independentes",Netflix
s8560,Filmes,The Witch Files,Estados Unidos,2019-02-01,2018,14+,88 min,"Filmes de Terror, Thrillers",Netflix
s8561,Séries,The Womanizer, China ,2016-09-01,2010,Adultos,1 Temporada,"Programas de TV internacionais, programas de TV românticos, comédias de TV",Netflix
s8562,Filmes,The Women Who Kill Lions,Reino Unido ,2017-08-01,2016,Adultos,47 min,"Documentários, Filmes Internacionais",Netflix
s8563,Filmes,The Women's Balcony,Israel ,2017-12-19,2016,7+,100 min,"Comédias, Dramas, Fé & Espiritualidade",Netflix
s8564,Filmes,The Workshop, França ,2018-11-10,2017,Adultos,114 min,"Dramas, Filmes Internacionais ",Netflix
s8565,Filmes,The World Is Not Enough,"Reino Unido, Estados Unidos ",2019-12-31,1999,13+,128 min,Ação e Aventura ,Netflix
s8566,Filmes,The World's Most Wanted Animal,Reino Unido ,2019-04-01,2018,7+,53 min,Documentarios,Netflix
s8567,Filmes,The Wrong Babysitter, Canadá ,2019-06-18,2017,14+,89 min,Filmes de suspense,Netflix
s8568,Séries,The Year of Happiness and Love, Taiwan,2016-09-01,2009,7+,1 Temporada,"Programas de TV internacionais, programas de TV românticos, comédias de TV",Netflix
s8569,Filmes,The Young Offenders, Irlanda,2017-03-09,2016,Adultos,83 min,"Comédias, filmes internacionais",Netflix
s8570,Filmes,The Young Vagabond, Hong Kong ,2018-08-16,1985,14+,85 min,"Ação e aventura, comédias, filmes internacionais",Netflix
s8571,Filmes,Theater of Life, Canadá ,2017-07-18,2016,7+,94 min,Documentarios,Netflix
s8572,Filmes,Theeram,Índia,2018-07-01,2017,14+,104 min,"Dramas, filmes internacionais, filmes românticos",Netflix
s8573,Filmes,"Thelonious Monk: Straight, No Chaser",Estados Unidos,2019-11-01,1988,13+,89 min,"Documentários, música e musicais",Netflix
s8574,Filmes,Theo Who Lived,Estados Unidos,2016-12-16,2016,14+,86 min,Documentarios,Netflix
s8575,Séries,ThirTEEN Terrors,Tailândia,2019-03-01,2014,14+,1 Temporada,"Programas de TV internacionais, terror na TV, mistérios da TV",Netflix
s8576,Séries,This Is My Love, Coreia do Sul ,2017-05-22,2015,14+,1 Temporada,"Programas de TV internacionais, programas de TV coreanos, programas de TV românticos",Netflix
s8577,Filmes,This Is Not What I Expected, China ,2017-10-14,2017,7+,107 min,"Comédias, filmes internacionais, filmes românticos",Netflix
s8578,Filmes,This Was Tomorrow, Bélgica,2015-12-15,2015,Adultos,77 min,"Documentários, filmes internacionais, música e musicais",Netflix
